Id,Gender,Country Code,Country,Living Zone,Age,Age Group,Children,Education Level,Full Time Job,Job Title,Job Code,Qs_Awareness,Qs_Vote,Qs_Effect,Qs_Arguments For,Qs_Arguments Against,Quantity
fc590270-de6a-0133-72af,Male,AT,Austria,Rural,1999,0_13,No,Low,No,,,I understand it fully,I would vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It might encourage people to stop working | It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,1
2152fc80-d9ae-0133-8d7e,Female,AT,Austria,Urban,1993,14_25,Yes,Medium,No,,,I have never heard of it,I would vote for it,A basic income would not affect my work choices,It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,It is impossible to finance | It might encourage people to stop working | It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit,1
1d39d3e0-dbb6-0133-4ab6,Female,AT,Austria,CountrySide,36 years old,26_39,Yes,Medium,Yes,Data Administrator,141ddda0f613da65a280521247de0e9f,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,None of the above,Only the people who need it most should get something from the state | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,1
51f5c5c0-de40-0133-1e9a,Female,AT,Austria,Urban,34 years old,26_39,Yes,Low,Yes,Field Artillery Automated Tactical Data System Specialist,3ddea1b52e520996e4ec9fb70dc8b86b,I know something about it,I would vote for it,Gain additional skills,It encourages financial independence and self-responsibility | It creates more equality of opportunity | It increases appreciation for household work and volunteering,Only the people who need it most should get something from the state,1
18a82df0-d8ec-0133-a131,Male,AT,Austria,Rural,1989,26_39,No,High,Yes,Database Design Analyst,6408c0d7c7faa4ced47fbc8474698126,I know something about it,I would vote against it,A basic income would not affect my work choices,None of the above,Only the people who need it most should get something from the state | It might encourage people to stop working | It is against the principle of linking merit and reward,1
eef7cc30-de4e-0133-1438,Male,AT,Austria,Rural,2001,14_25,No,Low,Yes,Database Security Administrator,07b7555fa790debaf5b04d1409ad5f11,I know something about it,I would probably vote against it,Gain additional skills,It creates more equality of opportunity | It reduces bureaucracy and administrative expenses,Foreigners might come to my country and take advantage of the benefit,1
296e4480-d8e9-0133-c3ad,Male,AT,Austria,City,2002,14_25,No,,No,,,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,1
5984b3b0-d8e0-0133-b014,Male,AT,Austria,Urban,1995,14_25,No,Medium,Yes,Data Warehousing Engineer,36675c937946c8a4fc5de7d0b4c850de,I know something about it,I would vote for it,Gain additional skills,"It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering | It increases solidarity, because it is funded by everyone",None of the above,1
81f6b2a0-de56-0133-2850,Female,AT,Austria,Urban,1992,14_25,No,Medium,Yes,Geographic Information Systems Database Administrator (GIS Database Administrator),d71c4164c99a5f9bca773e755a72f40f,I have heard just a little about it,I would probably vote against it,Work less,It increases appreciation for household work and volunteering,Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,1
19aab9f0-da4f-0133-ee5a,Female,AT,Austria,Urban,1993,0_13,No,Medium,Yes,Database Manager,a4d5b8b38f9513825d0d94a981ebe962,I have never heard of it,I would vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is impossible to finance,1
7baa89f0-da4e-0133-4b77,Female,AT,Austria,Country,2002,14_25,No,Low,No,,,I have heard just a little about it,I would vote for it,Gain additional skills,"It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It reduces bureaucracy and administrative expenses",It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,1
e1bf7cc0-dd32-0133-4401,Female,AT,Austria,Rural,1986,26_39,No,Medium,No,,,I know something about it,I would not vote,None of the above,None of the above,None of the above,1
faf3d380-db0f-0133-0e2e,Male,AT,Austria,Rural,47 years old,40_65,Yes,Medium,Yes,Geographic Information Systems Data Manager (GIS Data Manager),5e93fd1a58c8a67b295f69d87d1a940d,I understand it fully,I would probably vote for it,Work less,It encourages financial independence and self-responsibility,It might encourage people to stop working | It is impossible to finance | It is against the principle of linking merit and reward,1
4cef99b0-db53-0133-e7f4,Male,AT,Austria,Rural,46 years old,40_65,Yes,Low,Yes,Data Communications Software Consultant,897ef18a9321616495831a4b4b0c1bb2,I understand it fully,I would vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs",Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | Only the people who need it most should get something from the state,1
1325ab20-da32-0133-b1b6,Female,AT,Austria,Urban,1986,26_39,Yes,,No,,,I know something about it,I would not vote,Spend more time with my family,It encourages financial independence and self-responsibility,It is impossible to finance,1
c5471020-dad1-0133-487e,Male,AT,Austria,Country,39 years old,26_39,Yes,Low,Yes,Clinical Data Specialist,122f24bc911a79c26ca66210557dda07,I know something about it,I would vote against it,None of the above,None of the above,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | Only the people who need it most should get something from the state,1
18a1c2e0-d8ed-0133-39aa,Male,AT,Austria,Urban,1992,0_13,No,High,Yes,Data Warehousing Engineer,36675c937946c8a4fc5de7d0b4c850de,I have heard just a little about it,I would probably vote for it,Work as a freelancer,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It creates more equality of opportunity,It might encourage people to stop working | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state,1
ce058e90-daf1-0133-4389,Male,AT,Austria,CountrySide,52 years old,40_65,Yes,Low,No,,,I have heard just a little about it,I would probably vote against it,None of the above,It increases appreciation for household work and volunteering,It increases dependence on the state | It is impossible to finance | Only the people who need it most should get something from the state,1
2a8036a0-d963-0133-41de,Female,AT,Austria,Rural,1995,14_25,No,Low,No,,,I have heard just a little about it,I would probably vote for it,Gain additional skills,None of the above,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,1
80def8a0-da1e-0133-f7df,Male,AT,Austria,Country,35 years old,26_39,Yes,Medium,No,,,I have heard just a little about it,I would vote for it,Gain additional skills,It creates more equality of opportunity | It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state | It might encourage people to stop working | It is impossible to finance,1
baa9e380-da6a-0133-0cb9,Female,AT,Austria,Urban,1996,14_25,No,Low,Yes,"Naval Tactical Data System--Combat Information Center Watch Officer, General",19e384e977796c25780d8c28b12089c4,I have heard just a little about it,I would probably vote against it,Look for a different job,None of the above,It is impossible to finance,1
